age,sex,weight_current,weight_gain,weight_mature,cf_maintenance,ne_maintenance,cf_growth,ne_growth,feeding_situation,cf_activity,ne_activity,is_pregnant,cf_pregnant,ne_pregnant,is_lactating,milk_production,milk_fat,milk protein,ne_lactation,Diet,Digestibility_diet,REM,REG,Ym,gross_energy,EF_CH4_Ent_Ferm
578,male,170.02739726027397,0.3287671232876712,500.0,0.322,15.162,1.2,2.524,extensive,0.227,3.442,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,77.038,0.097
579,male,170.35616438356163,0.3287671232876712,500.0,0.322,15.184,1.2,2.528,extensive,0.227,3.447,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,77.152,0.097
580,male,170.6849315068493,0.3287671232876712,500.0,0.322,15.206,1.2,2.531,extensive,0.227,3.452,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,77.26,0.097
581,male,171.013698630137,0.3287671232876712,500.0,0.322,15.228,1.2,2.535,extensive,0.227,3.457,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,77.373,0.097
582,male,171.34246575342465,0.3287671232876712,500.0,0.322,15.249,1.2,2.539,extensive,0.227,3.462,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,77.484,0.097
583,male,171.67123287671234,0.3287671232876712,500.0,0.322,15.271,1.2,2.542,extensive,0.227,3.467,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,77.592,0.098
584,male,172.0,0.3287671232876712,500.0,0.322,15.293,1.2,2.546,extensive,0.227,3.472,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,77.705,0.098
585,male,172.32876712328766,0.3287671232876712,500.0,0.322,15.315,1.2,2.55,extensive,0.227,3.477,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,77.819,0.098
586,male,172.65753424657532,0.3287671232876712,500.0,0.322,15.337,1.2,2.553,extensive,0.227,3.481,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,77.924,0.098
587,male,172.986301369863,0.3287671232876712,500.0,0.322,15.359,1.2,2.557,extensive,0.227,3.486,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,78.038,0.098
588,male,173.31506849315068,0.3287671232876712,500.0,0.322,15.381,1.2,2.561,extensive,0.227,3.491,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,78.151,0.098
589,male,173.64383561643837,0.3287671232876712,500.0,0.322,15.403,1.2,2.564,extensive,0.227,3.496,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,78.259,0.098
590,male,173.97260273972603,0.3287671232876712,500.0,0.322,15.425,1.2,2.568,extensive,0.227,3.501,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,78.373,0.099
591,male,174.3013698630137,0.3287671232876712,500.0,0.322,15.447,1.2,2.572,extensive,0.227,3.506,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,78.487,0.099
592,male,174.63013698630135,0.3287671232876712,500.0,0.322,15.468,1.2,2.575,extensive,0.227,3.511,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,78.591,0.099
593,male,174.95890410958904,0.3287671232876712,500.0,0.322,15.49,1.2,2.579,extensive,0.227,3.516,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,78.705,0.099
594,male,175.2876712328767,0.3287671232876712,500.0,0.322,15.512,1.2,2.583,extensive,0.227,3.521,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,78.819,0.099
595,male,175.6164383561644,0.3287671232876712,500.0,0.322,15.534,1.2,2.586,extensive,0.227,3.526,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,78.927,0.099
596,male,175.94520547945206,0.3287671232876712,500.0,0.322,15.556,1.2,2.59,extensive,0.227,3.531,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,79.041,0.099
597,male,176.27397260273972,0.3287671232876712,500.0,0.322,15.577,1.2,2.593,extensive,0.227,3.536,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,79.145,0.1
598,male,176.60273972602738,0.3287671232876712,500.0,0.322,15.599,1.2,2.597,extensive,0.227,3.541,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,79.259,0.1
599,male,176.93150684931507,0.3287671232876712,500.0,0.322,15.621,1.2,2.601,extensive,0.227,3.546,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,79.373,0.1
600,male,177.26027397260273,0.3287671232876712,500.0,0.322,15.643,1.2,2.604,extensive,0.227,3.551,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,79.481,0.1
601,male,177.58904109589042,0.3287671232876712,500.0,0.322,15.665,1.2,2.608,extensive,0.227,3.556,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,79.595,0.1
602,male,177.91780821917808,0.3287671232876712,500.0,0.322,15.686,1.2,2.612,extensive,0.227,3.561,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,79.705,0.1
603,male,178.24657534246575,0.3287671232876712,500.0,0.322,15.708,1.2,2.615,extensive,0.227,3.566,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,79.813,0.1
604,male,178.5753424657534,0.3287671232876712,500.0,0.322,15.73,1.2,2.619,extensive,0.227,3.571,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,79.927,0.101
605,male,178.9041095890411,0.3287671232876712,500.0,0.322,15.751,1.2,2.622,extensive,0.227,3.575,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,80.028,0.101
606,male,179.23287671232876,0.3287671232876712,500.0,0.322,15.773,1.2,2.626,extensive,0.227,3.58,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,80.142,0.101
607,male,179.56164383561645,0.3287671232876712,500.0,0.322,15.795,1.2,2.63,extensive,0.227,3.585,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,80.255,0.101
608,male,179.8904109589041,0.3287671232876712,500.0,0.322,15.817,1.2,2.633,extensive,0.227,3.59,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,80.363,0.101
609,male,180.21917808219175,0.3287671232876712,500.0,0.322,15.838,1.2,2.637,extensive,0.227,3.595,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,80.474,0.101
610,male,180.54794520547944,0.3287671232876712,500.0,0.322,15.86,1.2,2.64,extensive,0.227,3.6,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,80.582,0.101
611,male,180.8767123287671,0.3287671232876712,500.0,0.322,15.882,1.2,2.644,extensive,0.227,3.605,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,80.696,0.102
612,male,181.2054794520548,0.3287671232876712,500.0,0.322,15.903,1.2,2.648,extensive,0.227,3.61,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,80.806,0.102
613,male,181.53424657534248,0.3287671232876712,500.0,0.322,15.925,1.2,2.651,extensive,0.227,3.615,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,80.914,0.102
614,male,181.8630136986301,0.3287671232876712,500.0,0.322,15.946,1.2,2.655,extensive,0.227,3.62,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,81.024,0.102
615,male,182.1917808219178,0.3287671232876712,500.0,0.322,15.968,1.2,2.658,extensive,0.227,3.625,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,81.132,0.102
616,male,182.52054794520544,0.3287671232876712,500.0,0.322,15.99,1.2,2.662,extensive,0.227,3.63,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,81.246,0.102
617,male,182.84931506849315,0.3287671232876712,500.0,0.322,16.011,1.2,2.666,extensive,0.227,3.634,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,81.353,0.102
618,male,183.1780821917808,0.3287671232876712,500.0,0.322,16.033,1.2,2.669,extensive,0.227,3.639,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,81.461,0.102
619,male,183.5068493150685,0.3287671232876712,500.0,0.322,16.054,1.2,2.673,extensive,0.227,3.644,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,81.571,0.103
620,male,183.83561643835617,0.3287671232876712,500.0,0.322,16.076,1.2,2.676,extensive,0.227,3.649,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,81.679,0.103
621,male,184.16438356164383,0.3287671232876712,500.0,0.322,16.098,1.2,2.68,extensive,0.227,3.654,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,81.793,0.103
622,male,184.4931506849315,0.3287671232876712,500.0,0.322,16.119,1.2,2.684,extensive,0.227,3.659,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,81.904,0.103
623,male,184.82191780821915,0.3287671232876712,500.0,0.322,16.141,1.2,2.687,extensive,0.227,3.664,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,82.011,0.103
624,male,185.15068493150685,0.3287671232876712,500.0,0.322,16.162,1.2,2.691,extensive,0.227,3.669,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,82.122,0.103
625,male,185.4794520547945,0.3287671232876712,500.0,0.322,16.184,1.2,2.694,extensive,0.227,3.674,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,82.23,0.103
626,male,185.8082191780822,0.3287671232876712,500.0,0.322,16.205,1.2,2.698,extensive,0.227,3.679,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,82.34,0.104
627,male,186.13698630136983,0.3287671232876712,500.0,0.322,16.227,1.2,2.701,extensive,0.227,3.684,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,82.448,0.104
628,male,186.46575342465752,0.3287671232876712,500.0,0.322,16.248,1.2,2.705,extensive,0.227,3.688,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,82.555,0.104
629,male,186.7945205479452,0.3287671232876712,500.0,0.322,16.27,1.2,2.709,extensive,0.227,3.693,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,82.669,0.104
630,male,187.12328767123287,0.3287671232876712,500.0,0.322,16.291,1.2,2.712,extensive,0.227,3.698,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,82.774,0.104
631,male,187.45205479452056,0.3287671232876712,500.0,0.322,16.313,1.2,2.716,extensive,0.227,3.703,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,82.887,0.104
632,male,187.78082191780825,0.3287671232876712,500.0,0.322,16.334,1.2,2.719,extensive,0.227,3.708,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,82.992,0.104
633,male,188.1095890410959,0.3287671232876712,500.0,0.322,16.356,1.2,2.723,extensive,0.227,3.713,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,83.106,0.105
634,male,188.43835616438355,0.3287671232876712,500.0,0.322,16.377,1.2,2.727,extensive,0.227,3.718,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,83.216,0.105
635,male,188.7671232876712,0.3287671232876712,500.0,0.322,16.398,1.2,2.73,extensive,0.227,3.722,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,83.317,0.105
636,male,189.0958904109589,0.3287671232876712,500.0,0.322,16.42,1.2,2.734,extensive,0.227,3.727,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,83.431,0.105
637,male,189.42465753424656,0.3287671232876712,500.0,0.322,16.441,1.2,2.737,extensive,0.227,3.732,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,83.536,0.105
638,male,189.75342465753425,0.3287671232876712,500.0,0.322,16.463,1.2,2.741,extensive,0.227,3.737,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,83.65,0.105
639,male,190.08219178082192,0.3287671232876712,500.0,0.322,16.484,1.2,2.744,extensive,0.227,3.742,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,83.754,0.105
640,male,190.4109589041096,0.3287671232876712,500.0,0.322,16.505,1.2,2.748,extensive,0.227,3.747,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,83.865,0.105
641,male,190.73972602739724,0.3287671232876712,500.0,0.322,16.527,1.2,2.751,extensive,0.227,3.752,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,83.972,0.106
642,male,191.06849315068493,0.3287671232876712,500.0,0.322,16.548,1.2,2.755,extensive,0.227,3.756,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,84.08,0.106
643,male,191.3972602739726,0.3287671232876712,500.0,0.322,16.569,1.2,2.759,extensive,0.227,3.761,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,84.19,0.106
644,male,191.72602739726028,0.3287671232876712,500.0,0.322,16.591,1.2,2.762,extensive,0.227,3.766,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,84.298,0.106
645,male,192.05479452054797,0.3287671232876712,500.0,0.322,16.612,1.2,2.766,extensive,0.227,3.771,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,84.408,0.106
646,male,192.3835616438356,0.3287671232876712,500.0,0.322,16.633,1.2,2.769,extensive,0.227,3.776,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,84.513,0.106
647,male,192.71232876712327,0.3287671232876712,500.0,0.322,16.655,1.2,2.773,extensive,0.227,3.781,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,84.627,0.106
648,male,193.04109589041096,0.3287671232876712,500.0,0.322,16.676,1.2,2.776,extensive,0.227,3.785,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,84.728,0.107
649,male,193.36986301369865,0.3287671232876712,500.0,0.322,16.697,1.2,2.78,extensive,0.227,3.79,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,84.838,0.107
650,male,193.6986301369863,0.3287671232876712,500.0,0.322,16.719,1.2,2.783,extensive,0.227,3.795,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,84.946,0.107
651,male,194.027397260274,0.3287671232876712,500.0,0.322,16.74,1.2,2.787,extensive,0.227,3.8,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,85.057,0.107
652,male,194.35616438356163,0.3287671232876712,500.0,0.322,16.761,1.2,2.79,extensive,0.227,3.805,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,85.161,0.107
653,male,194.6849315068493,0.3287671232876712,500.0,0.322,16.782,1.2,2.794,extensive,0.227,3.81,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,85.272,0.107
654,male,195.013698630137,0.3287671232876712,500.0,0.322,16.804,1.2,2.798,extensive,0.227,3.815,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,85.386,0.107
655,male,195.34246575342465,0.3287671232876712,500.0,0.322,16.825,1.2,2.801,extensive,0.227,3.819,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,85.487,0.108
656,male,195.67123287671237,0.3287671232876712,500.0,0.322,16.846,1.2,2.805,extensive,0.227,3.824,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,85.597,0.108
657,male,196.0,0.3287671232876712,500.0,0.322,16.867,1.2,2.808,extensive,0.227,3.829,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,85.702,0.108
658,male,196.3287671232877,0.3287671232876712,500.0,0.322,16.889,1.2,2.812,extensive,0.227,3.834,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,85.816,0.108
659,male,196.65753424657527,0.3287671232876712,500.0,0.322,16.91,1.2,2.815,extensive,0.227,3.839,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,85.92,0.108
660,male,196.986301369863,0.3287671232876712,500.0,0.322,16.931,1.2,2.819,extensive,0.227,3.843,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,86.027,0.108
661,male,197.31506849315068,0.3287671232876712,500.0,0.322,16.952,1.2,2.822,extensive,0.227,3.848,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,86.132,0.108
662,male,197.6438356164384,0.3287671232876712,500.0,0.322,16.973,1.2,2.826,extensive,0.227,3.853,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,86.242,0.108
663,male,197.97260273972603,0.3287671232876712,500.0,0.322,16.995,1.2,2.829,extensive,0.227,3.858,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,86.35,0.109
664,male,198.3013698630137,0.3287671232876712,500.0,0.322,17.016,1.2,2.833,extensive,0.227,3.863,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,86.461,0.109
665,male,198.63013698630132,0.3287671232876712,500.0,0.322,17.037,1.2,2.836,extensive,0.227,3.867,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,86.562,0.109
666,male,198.95890410958904,0.3287671232876712,500.0,0.322,17.058,1.2,2.84,extensive,0.227,3.872,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,86.672,0.109
667,male,199.2876712328767,0.3287671232876712,500.0,0.322,17.079,1.2,2.843,extensive,0.227,3.877,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,86.777,0.109
668,male,199.6164383561644,0.3287671232876712,500.0,0.322,17.1,1.2,2.847,extensive,0.227,3.882,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,86.887,0.109
669,male,199.94520547945208,0.3287671232876712,500.0,0.322,17.121,1.2,2.85,extensive,0.227,3.886,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,86.988,0.109
670,male,200.2739726027397,0.3287671232876712,500.0,0.322,17.143,1.2,2.854,extensive,0.227,3.891,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,87.102,0.11
671,male,200.60273972602735,0.3287671232876712,500.0,0.322,17.164,1.2,2.857,extensive,0.227,3.896,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,87.207,0.11
672,male,200.93150684931504,0.3287671232876712,500.0,0.322,17.185,1.2,2.861,extensive,0.227,3.901,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,87.317,0.11
673,male,201.26027397260276,0.3287671232876712,500.0,0.322,17.206,1.2,2.865,extensive,0.227,3.906,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,87.428,0.11
674,male,201.5890410958904,0.3287671232876712,500.0,0.322,17.227,1.2,2.868,extensive,0.227,3.911,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,87.532,0.11
675,male,201.91780821917808,0.3287671232876712,500.0,0.322,17.248,1.2,2.872,extensive,0.227,3.915,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,87.639,0.11
676,male,202.24657534246572,0.3287671232876712,500.0,0.322,17.269,1.2,2.875,extensive,0.227,3.92,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,87.744,0.11
677,male,202.5753424657534,0.3287671232876712,500.0,0.322,17.29,1.2,2.879,extensive,0.227,3.925,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,87.854,0.111
678,male,202.90410958904107,0.3287671232876712,500.0,0.322,17.311,1.2,2.882,extensive,0.227,3.93,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,87.959,0.111
679,male,203.2328767123288,0.3287671232876712,500.0,0.322,17.332,1.2,2.886,extensive,0.227,3.934,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,88.066,0.111
680,male,203.56164383561645,0.3287671232876712,500.0,0.322,17.353,1.2,2.889,extensive,0.227,3.939,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,88.171,0.111
681,male,203.8904109589041,0.3287671232876712,500.0,0.322,17.374,1.2,2.893,extensive,0.227,3.944,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,88.281,0.111
682,male,204.21917808219175,0.3287671232876712,500.0,0.322,17.395,1.2,2.896,extensive,0.227,3.949,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,88.386,0.111
683,male,204.54794520547944,0.3287671232876712,500.0,0.322,17.416,1.2,2.9,extensive,0.227,3.953,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,88.493,0.111
684,male,204.8767123287671,0.3287671232876712,500.0,0.322,17.437,1.2,2.903,extensive,0.227,3.958,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,88.597,0.111
685,male,205.2054794520548,0.3287671232876712,500.0,0.322,17.458,1.2,2.907,extensive,0.227,3.963,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,88.708,0.112
686,male,205.53424657534248,0.3287671232876712,500.0,0.322,17.479,1.2,2.91,extensive,0.227,3.968,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,88.812,0.112
687,male,205.8630136986301,0.3287671232876712,500.0,0.322,17.5,1.2,2.913,extensive,0.227,3.972,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,88.913,0.112
688,male,206.1917808219178,0.3287671232876712,500.0,0.322,17.521,1.2,2.917,extensive,0.227,3.977,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,89.024,0.112
689,male,206.52054794520544,0.3287671232876712,500.0,0.322,17.542,1.2,2.92,extensive,0.227,3.982,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,89.128,0.112
690,male,206.84931506849315,0.3287671232876712,500.0,0.322,17.563,1.2,2.924,extensive,0.227,3.987,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,89.239,0.112
691,male,207.1780821917808,0.3287671232876712,500.0,0.322,17.584,1.2,2.927,extensive,0.227,3.992,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,89.343,0.112
692,male,207.5068493150685,0.3287671232876712,500.0,0.322,17.605,1.2,2.931,extensive,0.227,3.996,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,89.451,0.113
693,male,207.83561643835617,0.3287671232876712,500.0,0.322,17.626,1.2,2.934,extensive,0.227,4.001,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,89.555,0.113
694,male,208.16438356164383,0.3287671232876712,500.0,0.322,17.647,1.2,2.938,extensive,0.227,4.006,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,89.666,0.113
695,male,208.4931506849315,0.3287671232876712,500.0,0.322,17.667,1.2,2.941,extensive,0.227,4.01,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,89.763,0.113
696,male,208.82191780821915,0.3287671232876712,500.0,0.322,17.688,1.2,2.945,extensive,0.227,4.015,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,89.874,0.113
697,male,209.15068493150685,0.3287671232876712,500.0,0.322,17.709,1.2,2.948,extensive,0.227,4.02,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,89.978,0.113
698,male,209.4794520547945,0.3287671232876712,500.0,0.322,17.73,1.2,2.952,extensive,0.227,4.025,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,90.089,0.113
699,male,209.8082191780822,0.3287671232876712,500.0,0.322,17.751,1.2,2.955,extensive,0.227,4.029,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,90.19,0.113
700,male,210.13698630136983,0.3287671232876712,500.0,0.322,17.772,1.2,2.959,extensive,0.227,4.034,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,90.301,0.114
701,male,210.46575342465752,0.3287671232876712,500.0,0.322,17.793,1.2,2.962,extensive,0.227,4.039,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,90.405,0.114
702,male,210.7945205479452,0.3287671232876712,500.0,0.322,17.814,1.2,2.966,extensive,0.227,4.044,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,90.516,0.114
703,male,211.12328767123287,0.3287671232876712,500.0,0.322,17.834,1.2,2.969,extensive,0.227,4.048,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,90.613,0.114
704,male,211.4520547945205,0.3287671232876712,500.0,0.322,17.855,1.2,2.973,extensive,0.227,4.053,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,90.724,0.114
705,male,211.78082191780825,0.3287671232876712,500.0,0.322,17.876,1.2,2.976,extensive,0.227,4.058,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,90.828,0.114
